Age,Age_Bin,Gender,Education,Income,Race,RaisedCity,RaisedState,RaisedZip,RaisedPlace,Latitude,Longitude,RaisedYears,CG_1018.1,CG_1021.1,CG_1023,CG_1024.1,CG_1025.1,CG_1026.1,CG_1080,CG_1081,CG_1082,CU_1019.1,CU_1020.1,CU_1027.1,CU_1060.1,CU_1078,CU_1079,PI_1035,PI_1115,PI_1160,PI_1161,PI_1162,PI_1163,PI_1164,PI_1165,PI_1167,PI_1169,PI_1170,PI_1171,PI_1172,PI_1173,PI_1174,PR_1101,PR_1102,PR_1116,PR_1117,PR_1118.1,PR_1119,PR_1120,PR_1121,PR_1122,PR_1123,PR_1124,PR_1125,PR_1175,PR_1176,PR_1177,AmazonID,ResponseID,SurveyLatitude,SurveyLongitude,CG_Min,CU_Max,Min_Max_Discard,CG_Score,CU_Score,C_Sum_Discard,Discard?,MomCity,MomState,MomCountry,DadCity,DadState,DadCountry,CurrentCity,CurrentState,CurrentZip,CurrentYears,Race_Other,RaisedOther,Languages,LanguageList
48,41-50,Female,Bachelors,37500,White,Bozeman,MT,59715,"Bozeman, MT",45.676212,-111.0484195,26,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,2,1,3,2,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,4,A2P28MB7IEM5VB,R_2s4uP6gbvfBCC1v,46.85820007,-113.9896011,5,1,No,5,1,No,No,Great Falls,MT,,Lakewood,CO,,Great Falls,MT,59405,13,,,1,
46,41-50,Female,Graduate,87500,White,Metairie,LA,70003,"Metairie, LA",29.9976265,-90.196217,16,5,5,5,5,5,5,4,5,5,2,2,3,2,3,3,3,4,2,4,3,4,3,5,5,4,2,2,4,4,4,3,3,4,3,2,2,4,2,3,2,3,4,2,4,4,A1E610OYLMKW82,R_eFGP9U1lEx7tX6J,30.51429749,-86.46299744,4,3,No,4.888888889,2.5,Consider,Flag,New Orleans,LA,,Norco,LA,,Niceville,FL,32578,18,,,1,
28,18-30,Male,No_degree,1,White,Colorado Springs,CO,80919,"Colorado Springs, CO",38.897025,-104.8035845,22,5,5,5,3,1,5,5,5,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,A313JEGCVV2UES,R_3f5prDTobnFfA7X,39.09970093,-94.57859802,1,1,Consider,4.333333333,1,No,Flag,Marshalltown,IA,,Waterloo,IA,,Colorado Springs,CO,80918,3,,,1,
29,18-30,Male,Bachelors,25000,Asian,Elgin,IL,60120,"Elgin, IL",42.0389975,-88.29117,25,4,5,5,5,4,5,3,5,4,2,2,1,1,2,2,1,5,1,4,4,5,1,3,5,4,1,1,3,1,1,3,1,4,4,3,4,3,3,4,3,2,3,1,4,4,AEWGY34WUIA32,R_7OrOx3PjiE2H2Ul,42.01820374,-88.21730042,3,2,No,4.444444444,1.666666667,No,No,,,,South Bend,IN,,Chicago,IL,60607,4,,,1,
33,31-40,Male,Bachelors,75000,White,Adams Township - Champaign County,OH,43318,"Adams Township - Champaign County, OH",40.2696985,-83.9376125,33,5,5,5,5,4,5,2,5,4,1,1,1,1,1,1,1,1,1,2,1,5,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,AJ354S4BWHD07,R_cOSTKCQCvtTZnLf,35.12750244,-89.84259796,2,1,Consider,4.444444444,1,No,Flag,Urbana,OH,,Concord Township - Champaign County,OH,,Urbana,OH,43078,33,,,1,
46,41-50,Female,HS_diploma,87500,White,Alpine,CA,92001,"Alpine, CA",32.842286,-116.756044,18,4,5,5,5,5,5,4,5,5,2,2,1,2,1,3,4,4,1,4,2,3,1,5,5,2,2,2,2,3,2,3,1,5,5,3,4,2,3,2,4,5,5,2,3,4,A2SBN9B6Q3DN2X,R_3rv9pLtO7y83w4l,43.37399292,-124.1477051,4,3,No,4.777777778,1.833333333,No,No,San Diego,CA,,Indio,CA,,North Bend,OR,97459,28,,,1,
24,18-30,Male,Graduate,12500,White,Tamarac,FL,33319,"Tamarac, FL",26.1941045,-80.24866,15,4,5,5,5,3,5,5,5,4,1,1,1,1,2,1,1,1,1,4,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,A3LUPYI7QMUVDF,R_0roAk2tq8ygoF3n,41.89630127,-88.74420166,3,2,No,4.555555556,1.166666667,No,No,Liverpool,NY,,Coral Gables,FL,,DeKalb,IL,60115,2,,,2,Spanish
33,31-40,Female,Bachelors,62500,White,Cameron,MO,64429,"Cameron, MO",39.7392235,-94.240436,13,5,5,4,5,5,5,5,5,5,1,2,1,1,3,1,3,1,2,5,3,1,3,1,5,5,1,1,3,2,3,4,3,4,3,4,2,2,3,3,2,3,4,3,3,3,A12LMQ242YDIZB,R_6Dcf8LGUBMNNaiF,39.57060242,-94.45960236,4,3,No,4.888888889,1.5,No,No,Agency,MO,,Gallatin,MO,,Portland,OR,97209,8,,,1,
52,51-60,Female,Associates,37500,White,Northlake,IL,60164,"Northlake, IL",41.917848,-87.8989415,20,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,5,1,3,5,1,2,3,5,1,1,1,2,2,2,2,1,3,1,3,1,2,1,3,3,4,2,1,1,3,A3V2V6GPIQQMUJ,R_5jOCQ9coXpsGoVT,41.9763031,-88.14409637,5,2,No,5,1.166666667,No,No,Chicago,IL,,Chicago,IL,,Price,WI,54555,25,,,1,
33,31-40,Male,Graduate,100000,White,New York,NY,00000,"New York, NY",40.663468,-73.938697,12,5,5,5,5,4,5,5,5,2,1,1,1,1,2,1,2,2,1,1,2,1,1,5,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,A1LRJ2MQD4AMES,R_bPm5VJQvWz34rOZ,40.5677948,-75.48280334,2,2,Consider,4.555555556,1.166666667,No,Flag,New York,NY,,New York,NY,,Lancaster,PA,17551,5,,,1,
33,31-40,Female,HS_diploma,25000,Other,North Little Rock,AR,72118,"North Little Rock, AR",34.8077935,-92.2819185,12,5,5,5,5,2,5,5,5,5,1,1,3,1,1,1,1,2,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,5,4,1,5,2,1,3,4,3,3,1,1,5,A1O67YS3DU0ZHX,R_e4GZUXr7R7muFXT,31.74349976,-106.2968979,2,3,Consider,4.666666667,1.333333333,No,Flag,Heda,,Japan - JP,Carlisle,AR,,El Paso,TX,79938,1,Asian and White,,1,
33,31-40,Female,Graduate,100000,White,Hamptonburgh,NY,10916,"Hamptonburgh, NY",41.446164,-74.2476075,29,5,5,5,4,3,5,4,5,5,2,1,1,1,2,1,2,2,1,2,2,2,1,5,4,2,1,1,3,3,1,3,1,2,3,2,2,3,1,3,1,1,3,1,2,2,A1WO9W83JY0FAY,R_aeImlZxRcwEZIrz,40.66499329,-73.75019836,3,2,No,4.555555556,1.333333333,No,No,Queens,NY,,Queens,NY,,Balmville,NY,12550,29,,,1,
34,31-40,Male,No_degree,50000,White,El Paso,TX,79924,"El Paso, TX",31.875229,-106.420918,24,5,5,5,5,4,5,5,5,5,1,1,3,1,1,2,1,5,1,2,5,1,1,3,5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,A2TVG2HLMKVMSL,R_2sfzVVU3IRx9VRj,31.04499817,-97.50869751,4,3,No,4.888888889,1.5,No,No,Lindau,,Germany - DE,Decatur,IL,,Belton,TX,76513,1,,,1,
36,31-40,Male,Bachelors,37500,Asian,Dix Hills,NY,11746,"Dix Hills, NY",40.808944,-73.3502035,11,5,5,5,5,3,5,4,5,5,1,1,1,1,1,1,1,1,1,1,3,5,1,2,2,3,1,1,1,1,1,1,1,2,3,1,2,1,1,2,2,1,2,1,2,2,A1R5W4RQZTROD8,R_eIDWMNoABX5erCl,40.84829712,-73.97250366,3,1,No,4.666666667,1,No,No,Seoul,,"Korea, South - KR",Seoul,,"Korea, South - KR",Fort Lee,NJ,07024,8,,,1,
48,41-50,Male,No_degree,25000,White,Newark,NJ,07101,"Newark, NJ",40.7301605,-74.198832,15,5,5,5,5,1,5,1,5,5,1,1,1,1,1,1,1,2,3,4,3,1,1,2,5,2,1,2,1,5,2,1,1,1,1,1,5,1,1,1,1,1,2,1,1,2,A1S6C6EN8MPKC3,R_diptnCsnJzUa4EB,41.17930603,-74.4516983,1,1,Consider,4.111111111,1,No,Flag,Newark,NJ,,Newark,NJ,,Parsippany-Troy Hills Township,NJ,07054,5,,,1,
25,18-30,Female,No_degree,25000,White,Savannah,GA,31406,"Savannah, GA",31.99575,-81.1257325,25,2,5,5,5,3,4,5,5,4,3,1,2,1,2,2,1,4,1,1,2,1,1,5,5,2,1,1,5,4,1,4,4,2,3,1,1,1,1,4,4,3,4,1,1,3,A12SJSJIUR3A23,R_6AtGdfsT6dXB0Y5,31.99510193,-81.27230072,2,3,Consider,4.222222222,1.833333333,No,Flag,Carrollton,GA,,Bowdon,GA,,Savannah,GA,31419,25,,,1,
46,41-50,Female,Graduate,50000,White,Springfield,MA,01108,"Springfield, MA",42.100384,-72.549205,9,4,5,4,5,4,5,4,5,4,1,1,1,1,1,3,2,4,1,3,3,1,2,3,4,4,2,2,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,AX13RX3E9PZIL,R_1YMdr8Um9zbc3WJ,,,4,3,No,4.444444444,1.333333333,No,No,Chicago,IL,,Annandale,VA,,Raleigh,NC,27605,1,,,1,
29,18-30,Female,No_degree,75000,White,South Hackensack Township,NJ,07606,"South Hackensack Township, NJ",40.864096,-74.046858,26,5,5,5,5,4,5,5,5,5,1,1,1,1,1,2,2,3,1,4,2,1,1,1,5,2,2,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,AL4QXJSJQGT4H,R_6F0Tqe7tm2PYD7n,,,4,2,No,4.888888889,1.166666667,No,No,South Hackensack Township,NJ,,Saddle Brook Township,NJ,,South Hackensack Township,NJ,07606,26,,,1,
21,18-30,Female,No_degree,1,White,Spokane,WA,99228,"Spokane, WA",47.6602515,-117.432532,13,5,5,5,5,4,5,5,5,5,1,1,2,2,3,1,1,3,2,2,4,2,1,3,5,2,3,5,2,4,2,2,1,1,1,1,1,1,1,1,3,1,3,1,2,3,A3N3F77POSIH8J,R_cAdhGcxDpFGa91z,47.66889954,-117.4369049,4,3,No,4.888888889,1.666666667,No,No,San Diego,CA,,Bellingham,WA,,Spokane,WA,99204,1,,,1,
42,41-50,Female,No_HS_diploma,1,White,Wyoming,MI,49509,"Wyoming, MI",42.89507955,-85.70083046,16,5,5,5,5,4,4,3,5,1,1,1,1,1,1,1,2,5,1,4,1,5,1,5,5,1,1,1,5,5,1,1,1,5,1,1,5,2,1,1,1,1,1,1,5,5,A20NDRGSZZRQF,R_5pEBdjTwu9SrYaN,42.93139648,-85.64969635,1,1,Consider,4.111111111,1,No,Flag,rotterdam,,Netherlands - NL,,,,Grand Rapids,MI,49507,26,,,1,
54,51-60,Female,Bachelors,100000,White,Los Angeles,CA,90065,"Los Angeles, CA",34.0633505,-118.318731,18,4,5,3,5,5,5,2,5,5,1,1,2,1,2,2,3,3,2,2,3,1,1,2,5,2,2,1,1,3,2,2,2,2,1,2,1,1,1,2,2,3,3,1,3,4,A3MFGTZXYL85QW,R_6JYb6GbtFBjZnzT,47.63549805,-122.3235016,2,2,Consider,4.333333333,1.5,No,Flag,El Segundo,CA,,Salem - Marion County,OR,,Tacoma,WA,98408,7,,,1,
31,31-40,Female,Graduate,25000,White,Spring Hill,TN,37174,"Spring Hill, TN",35.729464,-86.90954,8,4,4,4,3,3,4,4,4,4,3,2,3,3,3,3,2,4,2,3,2,2,3,4,4,4,4,2,3,3,2,3,1,3,3,4,3,3,3,3,3,3,3,3,2,3,APDHGWINATRUC,R_02jRuMI354eMSRD,36.18159485,-86.73059845,3,3,No,3.777777778,2.833333333,Consider,Flag,,,,Dayton,OH,,Smyrna,TN,37167,1,,"Nashville, TN. Arizona. Kentucky, California",1,
31,31-40,Female,Graduate,100000,White,Reynoldsburg,OH,43068,"Reynoldsburg, OH",39.956805,-82.7990695,11,5,5,5,5,5,5,4,5,3,1,1,1,1,1,1,3,2,1,2,2,1,1,5,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,1,A282OH9ZX3K2XB,R_a2AlKYlJ05CDL2R,40.0532074,-83.02200317,3,1,No,4.666666667,1,No,No,Donora,PA,,Wintersville,OH,,Upper Arlington,OH,43220,13,,,1,
44,41-50,Female,No_degree,50000,White,O'Fallon,IL,62269,"O'Fallon, IL",38.585911,-89.905577,44,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,3,1,1,4,1,1,1,5,4,1,1,1,2,2,1,2,4,3,3,1,3,4,4,3,3,4,1,4,3,A2RH621WK2VZJ0,R_4VJZPVbr5nLsJs9,38.60189819,-89.9138031,4,1,No,4.888888889,1,No,No,East St. Louis,IL,,Washington Park,IL,,O'Fallon,IL,62269,44,,,1,
60,51-60,Female,Associates,12500,White,Lenox,IA,00000,"Lenox, IA",40.883183,-94.558647,20,5,5,5,5,5,5,5,5,4,1,1,1,1,2,1,3,4,1,1,4,1,1,3,5,4,1,1,1,2,1,5,4,5,5,5,2,5,4,5,4,1,5,1,3,5,A1ZVJG3BKYHJWN,R_1GKKm7HjKf7wF9j,29.84089661,-85.26899719,4,2,No,4.888888889,1.166666667,No,No,St. Joseph,MO,,Jordan,NY,,Wewahitchka,FL,32465,20,,,1,
27,18-30,Female,No_degree,1,White,Corvallis,OR,97333,"Corvallis, OR",44.554615,-123.2790965,27,5,5,5,5,5,5,5,5,5,1,1,1,2,3,3,1,1,1,2,1,3,2,1,5,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,A3G7GSX2R7723Z,R_9BumHuUAXvJxW7P,40.58650208,-122.3917007,5,3,No,5,1.833333333,No,No,Palo Alto,CA,,Red Bluff,CA,,Corvallis,OR,97333,27,,,1,
22,18-30,Male,Bachelors,50000,White,St. George,UT,87490,"St. George, UT",37.078225,-113.577201,10,2,5,5,5,3,5,5,5,5,1,2,1,2,2,3,2,1,2,2,3,3,2,2,5,1,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,A31A4YKVSOYRVS,R_5bcmofwrONh8kqF,44.12130737,-124.0023041,2,3,Consider,4.444444444,1.833333333,No,Flag,Ventura,CA,,Ventura,CA,,Florence,OR,97439,3,,,1,
33,31-40,Female,Graduate,100000,White,Redmond,WA,98052,"Redmond, WA",47.675028,-122.118971,20,5,5,5,5,3,5,3,5,5,1,2,1,3,1,3,3,4,2,4,5,2,2,5,5,4,2,3,4,3,3,2,2,2,2,2,3,2,2,3,1,3,2,1,2,3,A3HY3QCIMMOHJD,R_06ZExvGocl7djUN,,,3,3,No,4.555555556,1.833333333,No,No,Elizabeth,NJ,,,,,Seattle,WA,98107,6,,,1,
49,41-50,Female,Associates,62500,White,Plant City,FL,33566,"Plant City, FL",28.0119035,-82.117049,49,5,5,5,5,4,5,2,5,4,1,1,1,1,1,1,1,3,1,2,2,2,1,2,5,1,2,1,1,1,1,4,1,3,2,1,2,1,2,2,4,4,4,1,1,3,A204BJQ415UP9K,R_08sFfkWuOPatOfP,,,2,1,Consider,4.444444444,1,No,Flag,Plant City,FL,,,,,Plant City,FL,33565,49,,,1,
24,18-30,Transgender (FTM),Bachelors,1,White,Shady Side,MD,20764,"Shady Side, MD",38.8329025,-76.5152655,23,5,5,5,5,4,5,5,5,5,2,1,1,2,1,2,3,5,1,4,5,1,1,5,5,3,5,1,5,1,2,1,5,5,3,2,1,3,3,2,5,5,5,2,5,5,A3TEILK2DFCMSK,R_0lD8VLtRS3ARcRT,40.42419434,-74.5522995,4,2,No,4.888888889,1.5,No,No,Waldorf,MD,,Indian Head,MD,,Kendall Park,NJ,08824,1,,,1,
31,31-40,Male,Bachelors,12500,White,Orlando,FL,32707,"Orlando, FL",28.53892,-81.3057935,30,5,5,5,5,5,5,5,5,5,1,1,2,1,3,1,1,2,3,5,1,1,1,3,2,2,1,1,3,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,A2DDCDTHI8TBUT,R_6zXt2pjnU5BISfH,28.6078949,-81.30549622,5,3,No,5,1.5,No,No,Queens,NY,,Queens,NY,,Casselberry,FL,32707,20,,,1,
64,61_up,Female,No_degree,87500,White,Kenosha,WI,53140,"Kenosha, WI",42.595555,-87.8531715,64,5,5,5,5,5,5,3,5,5,1,1,1,1,2,1,2,1,3,4,4,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,A37DTVGS7RX6AG,R_esWjGp7zQR6F3Tv,42.53759766,-87.85759735,3,2,No,4.777777778,1.166666667,No,No,Terre Haute,IN,,Milwaukee,WI,,Kenosha,WI,53140,64,,,1,
47,41-50,Female,Bachelors,87500,Other,Jackson,NH,03846,"Jackson, NH",44.1773075,-71.171784,17,5,5,3,5,4,5,3,5,4,3,2,2,2,3,2,2,3,2,3,1,2,1,5,5,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,AKCJBOQPEI3AR,R_4GZazI2uX8E0JuZ,42.27879333,-71.4434967,3,3,No,4.333333333,2.333333333,Consider,Flag,Chelsea,MA,,Portland,ME,,Franklin Town,MA,02038,20,mixed,,2,Italian
52,51-60,Female,No_degree,12500,White,Candia,NH,03034,"Candia, NH",43.057692,-71.322708,12,5,5,4,5,4,5,5,5,5,1,1,2,1,1,2,1,2,1,2,3,2,2,2,5,2,2,1,1,2,3,2,1,2,2,2,3,2,1,2,3,2,2,1,2,2,A3I9XLIHPPWPN1,R_3kqQmNKKUBgUmqN,33.12879944,-107.0276031,4,2,No,4.777777778,1.333333333,No,No,Providence,RI,,Providence,RI,,Elephant Butte,NM,87935,1,,,1,
31,31-40,Male,Associates,100000,White,Ludlow,MA,01056,"Ludlow, MA",42.1782,-72.464412,31,5,5,5,5,4,5,3,5,4,2,2,1,2,1,2,1,2,1,2,3,5,1,2,5,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,A22MXEHG4BQHC9,R_08LOVbnJgxeg9zn,42.17329407,-72.77149963,3,2,No,4.555555556,1.666666667,No,No,West Springfield Town,MA,,West Springfield Town,MA,,Chicopee,MA,01020,31,,,1,
35,31-40,Female,HS_diploma,50000,White,Tulsa,OK,74110,"Tulsa, OK",36.1541225,-95.927404,12,4,5,5,5,4,5,4,5,4,2,1,2,2,2,2,1,2,1,2,2,2,1,4,5,2,1,3,1,2,2,3,1,4,2,2,2,2,2,3,2,3,3,1,2,2,A2ABFXJB7DKIBQ,R_cZ93VLJiYlNXWZL,,,4,2,No,4.555555556,1.833333333,No,No,Okmulgee,OK,,Morris,OK,,Sierra Vista Southeast,AZ,85615,4,,,1,
34,31-40,Male,Associates,50000,White,East Alton,IL,62024,"East Alton, IL",38.882215,-90.095494,34,5,5,5,5,1,3,4,5,5,1,1,1,1,1,1,2,1,1,2,4,1,1,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,A25AMA8W5ASH00,R_6DrZMiyrKkL8Q61,38.66569519,-90.32309723,1,1,Consider,4.222222222,1,No,Flag,East Alton,IL,,Manistee,MI,,Collinsville Township,IL,62234,34,,,1,
62,61_up,Male,Bachelors,37500,White,Long Beach-Lakewood,CA,90805,"Long Beach-Lakewood, CA",33.8246155,-118.1711505,18,4,5,5,5,5,5,5,5,5,3,3,1,1,2,3,4,5,2,4,3,3,3,4,5,3,2,3,2,4,3,4,2,4,3,3,3,4,3,3,2,2,4,2,4,4,A1SO9R81HMMIQD,R_9YmtlaSmZP0Amm9,33.44839478,-112.0739975,4,3,No,4.888888889,2.166666667,Consider,Flag,Los Angeles,CA,,Mitchell,SD,,Phoenix,AZ,85035,7,,,1,
34,31-40,Female,HS_diploma,25000,White,Staten Island,NY,10305,"Staten Island, NY",40.5792795,-74.1083475,34,4,5,5,5,4,3,3,5,5,1,1,1,1,1,2,1,3,1,2,2,1,1,3,5,2,1,1,1,2,2,5,1,2,1,2,1,1,1,2,2,2,2,1,3,4,AHS25EUBSVR17,R_9Ab1HXTU6qqm8xD,40.60719299,-74.09670258,3,2,No,4.333333333,1.166666667,No,No,Brooklyn,NY,,Brooklyn,NY,,Staten Island,NY,10305,34,,,1,
38,31-40,Female,HS_diploma,62500,White,Tucson,AZ,00000,"Tucson, AZ",32.153695,-110.871064,20,5,5,5,5,3,5,4,5,4,1,1,1,1,3,1,1,2,1,1,2,1,1,3,5,2,4,1,1,1,1,2,1,2,1,1,2,3,1,3,1,1,3,1,2,3,A17FB78KGK0UC9,R_9tqC0LwOaa6NDjD,33.42999268,-111.7146988,3,3,No,4.555555556,1.333333333,No,No,Other,TN,,Tucson,AZ,,Mesa,AZ,85204,16,,,1,
33,31-40,Male,Bachelors,50000,White,Franklin,OH,43210,"Franklin, OH",39.7788775,-83.656066,33,2,5,5,5,5,5,5,5,3,2,1,1,2,1,2,3,1,1,4,2,2,2,3,5,2,1,1,1,2,1,1,2,2,3,3,2,1,1,2,1,4,3,2,2,2,A198T5PC36U1VX,R_bJggLClG9Y7N337,40.02310181,-83.18099976,2,2,Consider,4.444444444,1.5,No,Flag,Franklin,OH,,Franklin,OH,,Franklin,OH,43210,33,,,1,
61,61_up,Male,Bachelors,12500,White,Albuquerque,NM,87106,"Albuquerque, NM",35.0922815,-106.6321525,11,5,5,4,5,5,4,5,5,5,2,1,2,2,2,3,4,4,2,5,3,3,2,4,5,3,1,3,4,3,3,3,2,3,2,1,3,3,3,3,3,2,3,2,3,3,A2W1C5PDHUF25O,R_5sCkuLRqrMKnKo5,35.08450317,-106.6511002,4,3,No,4.777777778,2,Consider,Flag,Chicago,IL,,Olpe,KS,,Albuquerque,NM,87102,45,,,1,
53,51-60,Female,Associates,12500,White,San Fernando Valley,CA,91307,"San Fernando Valley, CA",34.2229545,-118.528407,25,5,5,5,5,3,4,5,5,4,2,2,1,1,1,1,1,2,3,2,1,1,1,3,5,1,1,4,3,3,1,2,2,1,2,2,2,1,1,2,1,2,2,3,2,2,A2SJC9VRBGNC58,R_a3LFQCVE9SpkAPr,34.20849609,-118.3943024,3,2,No,4.555555556,1.333333333,No,No,Other,CA,,Los Angeles,CA,,San Fernando Valley,CA,91606,15,,,1,
27,18-30,Male,Associates,12500,Hispanic,Arcadia,FL,34266,"Arcadia, FL",27.203635,-81.862603,18,5,5,5,5,5,5,5,5,5,3,1,1,2,2,1,2,5,2,4,3,1,1,2,5,5,3,1,1,5,4,2,1,5,5,3,4,3,4,3,4,4,3,1,2,5,A1R4KVYEV07CAJ,R_7Om06pQV6HDOB9P,26.62309265,-81.87539673,5,3,No,5,1.666666667,No,No,Elizabethtown,KY,,Mexico City,,Mexico - MX,Arcadia,FL,34266,10,,,1,
43,41-50,Male,HS_diploma,12500,White,Westbury,NY,11590,"Westbury, NY",40.7578145,-73.5807225,25,4,5,5,5,4,4,4,5,5,1,1,1,1,4,1,1,1,1,2,2,2,1,5,3,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,A110KENBXU7SUJ,R_0pnD3L1JmMU0YFn,40.28590393,-76.65019989,4,4,Consider,4.555555556,1.5,No,Flag,,,,,,,Hershey,PA,17022,20,,,1,
45,41-50,Male,Bachelors,1,White,Tazewell,VA,24651,"Tazewell, VA",37.1183485,-81.508251,18,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,4,3,3,5,5,3,4,3,3,3,3,3,2,4,3,2,2,2,3,3,4,3,4,2,4,3,AN8DH4EWUI93G,R_cIsuwQV0rEZfcd7,37.00740051,-81.79199982,5,3,No,5,3,Consider,Flag,Raven,VA,,Bluefield,VA,,Cedar Bluff,VA,24609,18,,,1,
55,51-60,Female,Graduate,12500,White,Northport,AL,35476,"Northport, AL",33.24263005,-87.59539992,27,4,5,5,5,4,5,4,5,4,2,2,2,1,2,3,4,4,2,2,2,2,2,2,5,4,5,2,3,4,3,3,4,4,4,4,2,2,3,4,4,4,4,1,4,5,AL520167C9WEU,R_0U7M0MiGsAhRndb,45.07240295,-93.18740082,4,3,No,4.555555556,2,Consider,Flag,Tuscaloosa,AL,,Tuscaloosa,AL,,St. Paul,MN,55104,29,,,1,
52,51-60,Female,Bachelors,25000,Other,Tulsa,OK,74129,"Tulsa, OK",36.1269385,-95.883835,10,5,5,4,5,4,5,2,5,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,AVVUW3XPEJBTG,R_0dEjwZVSBHKkHaZ,30.26719666,-97.74310303,2,1,Consider,4.333333333,1,No,Flag,Tulsa,OK,,El Paso,TX,,Austin,TX,78704,20,Multi-Racial,,2,Spanish
26,18-30,Female,Bachelors,50000,White,Vandergrift,PA,15690,"Vandergrift, PA",40.62059543,-79.55773609,25,5,5,3,2,3,5,5,5,5,1,1,1,2,1,2,1,1,1,4,1,1,1,1,5,1,1,1,4,2,1,1,1,2,1,1,3,3,1,2,2,1,4,1,3,3,A5D57VCCI7TIN,R_3JLGS9R7CPIRm5L,36.11470032,-79.74220276,2,2,Consider,4.222222222,1.333333333,No,Flag,Apollo,PA,,Vandergrift,PA,,Greensboro,NC,27405,1,,,1,
36,31-40,Male,Bachelors,62500,White,La Crescenta-Montrose,CA,91021,"La Crescenta-Montrose, CA",34.2197049,-118.2300075,18,4,5,5,5,3,5,5,5,5,1,2,3,3,2,2,1,2,1,4,5,2,2,3,5,2,4,3,5,2,3,1,3,3,2,4,2,3,3,3,4,5,3,2,4,3,A1BNPQKN572IK0,R_9AYURrVO49AXi3H,34.19729614,-118.2494049,3,3,No,4.666666667,2.166666667,Consider,Flag,Aleppo,,Syrian Arab Republic - SY,Aleppo,,Syrian Arab Republic - SY,La Crescenta-Montrose,CA,91021,14,,,1,
38,31-40,Female,Bachelors,62500,White,Clarkston,WA,99403,"Clarkston, WA",46.4050135,-117.057296,24,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,4,1,2,4,2,1,2,5,2,1,1,2,2,1,2,1,3,3,2,2,2,2,3,2,3,3,1,2,4,A3RKKBSRAL7SC5,R_7U6dBbFuaZQKMsZ,43.61349487,-116.2034988,5,1,No,5,1,No,No,Clarkston,WA,,Clarkston,WA,,Nampa,ID,83687,14,,,1,
53,51-60,Female,Graduate,100000,White,Madison,WI,53704,"Madison, WI",43.1041705,-89.3910755,26,5,5,5,5,2,5,5,5,4,1,1,1,2,1,2,1,2,1,5,5,2,2,5,4,4,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,A3EEWSPD9OA2U0,R_6G3tqLkGAW466LH,43.02079773,-89.36000061,2,2,Consider,4.555555556,1.333333333,No,Flag,Superior,WI,,Adams - Adams County,WI,,Madison,WI,53711,1,,,1,
36,31-40,Male,No_degree,37500,White,Thatcher,AZ,85552,"Thatcher, AZ",32.849864,-109.744656,20,5,5,5,5,3,5,3,5,5,3,1,1,1,1,3,1,2,1,5,3,1,1,4,5,3,1,2,3,3,1,5,3,3,5,3,4,2,3,4,3,4,4,2,4,3,A3D3NEQ158WUB0,R_9S5mPR4qofvMsPr,32.70379639,-109.6557999,3,3,No,4.555555556,1.666666667,No,No,,,,,,,Central,AZ,85531,5,,,1,
