Age,Age_Bin,Gender,Education,Income,Race,RaisedCity,RaisedState,RaisedZip,RaisedPlace,Latitude,Longitude,RaisedYears,PR_1156,PR_1155,PR_1154,PR_1153,PR_1152,PR_1151,PR_1151INC,PR_1150,PR_1149,PR_1148,PR_1147,PR_1146,PR_1071,PR_1070,PR_1067,PR_1066,PR_1065,PR_1048,PR_1009,PR_1007,PI_1159,PI_1158,PI_1157,PI_1094,PI_1054,PI_1049,PI_1047,PI_1040,PI_1033,PI_1030,PI_1029,CU_1079,CU_1078,CU_1060.1,CU_1027.1,CU_1020.1,CU_1019.1,CG_1082,CG_1081,CG_1080,CG_1026.1,CG_1025.1,CG_1024.1,CG_1023,CG_1021.1,CG_1018.1,AmazonID,ResponseID,LocationLatitude,LocationLongitude,CG_Min,CU_Max,Min_Max_Discard,CG_Score,CU_Score,C_Sum_Discard,Discard?,MomCity,MomState,MomCountry,DadCity,DadState,DadCountry,CurrentCity,CurrentState,CurrentZip,CurrentYears,Race_Other,RaisedOther,Languages,LanguageList
35,31-40,Female,Bachelors degree,$50000 - $62499,White,Stamford,Connecticut,06905,"Stamford, Connecticut 06905",41.090183,-73.541744,23,3,5,2,1,1,4,,1,3,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,5,1,1,1,5,5,5,5,1,2,5,5,5,AV22FQTJNBUZT,R_1GJGcdl1Vxk9n4p,21.2749939,-157.8164978,1,5,Consider,4.222222222,1.666666667,No,Flag,Stamford,Connecticut,,Brooklyn,New York,,Honolulu,Hawaii,96815,2,,,1,english
55,51-60,Female,Bachelors degree,$12500 - $24999,White,Sherman,Connecticut,06784,"Sherman, Connecticut 06784",41.578641,-73.497417,24,1,1,3,2,2,2,,4,3,4,5,5,1,1,1,5,5,5,1,1,1,1,1,4,1,1,5,1,2,1,5,1,2,1,3,1,3,5,5,1,5,5,5,5,5,5,A187TVQ98O0FN2,R_A6wX5Uyh6tvDSdX,37.14930725,-79.23280334,1,3,Consider,4.555555556,1.833333333,No,Flag,New Rochelle ,New York,,New Rochelle,New York,,Hurt,Virginia,24563,6,,,1,english
20,18-30,Female,Some college no degree,$37500 - $49999,Black/African American,Palm Bay,Florida,32907,"Palm Bay, Florida 32907",28.018154,-80.688171,11,2,2,2,2,4,2,,2,3,2,2,3,2,2,2,3,3,3,2,2,4,1,3,1,2,4,4,2,4,3,3,2,3,2,2,2,2,4,4,4,4,3,4,4,4,4,A155KQLJIVHGCL,R_3ek6ANPH4KXduU5,28.01699829,-80.67359924,3,3,No,3.888888889,2.166666667,Consider,Flag,Fairfield ,Alabama,,Melbourne,Florida,,Palm Bay,Florida,32907,11,,,1,English 
58,51-60,Male,Bachelors degree,$12500 - $24999,White,Orlando,Florida,32804,"Orlando, Florida 32804",28.574741,-81.394926,12,4,4,1,1,4,4,,1,3,5,1,1,3,2,1,5,2,2,2,3,1,1,1,1,4,1,1,1,4,1,3,1,1,1,1,1,1,4,5,5,5,4,5,5,5,5,A1M1TSMJB12177,R_2bUZNTdSnG4CFrd,28.61849976,-81.43360138,4,1,No,4.777777778,1,No,No,New York,New York,,?,,,Orlando,Florida,32810,46,,,1,English
23,18-30,Female,Bachelors degree,$12500 - $24999,White,WPB,Florida,00000,"WPB, Florida",26.715342,-80.053374,15,1,1,3,3,4,5,,1,4,2,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,1,1,1,3,5,3,5,3,5,5,5,5,A3CPZZNZDLFL6Z,R_2Y32xbAJe6dJLoY,26.62030029,-80.05919647,3,5,Consider,4.333333333,1.666666667,No,Flag,Atlanta ,Georgia,,Jackson ,Mississippi,,wpb,Florida,33407,15,,,1,English
27,18-30,Female,Bachelors degree,$25000 - $37499,White,Winter Park,Florida,32792,"Winter Park, Florida 32792",28.609291,-81.301428,15,3,3,2,2,3,3,,3,2,2,3,2,5,3,4,2,3,2,1,3,3,1,3,2,5,2,5,3,4,2,4,2,3,2,2,1,2,5,5,5,5,5,5,5,5,5,A1BVQEM4JM0XH3,R_1E3XRjfdisUSXlL,28.49589539,-81.23880005,5,3,No,5,2,Consider,Flag,Perham,Minnesota,,Chippewa Falls,Wisconsin,,Orlando,Florida,32822,17,,,1,English
22,18-30,Female,Bachelors degree,$50000 - $62499,Black/African American,Gainesville,Florida,32607,"Gainesville, Florida 32607",29.647247,-82.415682,15,2,1,3,2,5,5,,3,4,1,3,2,2,2,3,5,3,2,2,5,2,1,2,1,2,1,2,2,4,3,5,1,3,1,2,2,1,4,5,4,5,5,5,4,5,5,A2WC2NO555XU3J,R_2z73HwmkNx9fECq,34.085495,-117.7344971,4,3,No,4.666666667,1.666666667,No,No,Nigeria,Outside the United States,NIgeria,Stanford-le-hope,Outside the United States,UK,Claremont,California,91711,2,,,1,English
33,31-40,Male,Bachelors degree,$37500 - $49999,White,Apopka,Florida,32712,"Apopka, Florida 32712",28.693407,-81.532214,16,3,3,3,2,3,3,,3,5,1,3,1,3,3,3,3,5,2,3,2,1,2,2,1,2,1,2,5,5,2,2,2,2,2,1,1,2,5,5,5,5,4,5,5,5,5,A2O82ELB3OCGCE,R_YQZPurGxad3ndKx,28.66529846,-81.41880035,4,2,No,4.888888889,1.666666667,No,No,Kenosha,Wisconsin,,Kenosha,Wisconsin,,Altamonte Springs,Florida,32714,5,,,1,English
36,31-40,Male,Some college no degree,$50000 - $62499,White,Jacksonville,Florida,32207,"Jacksonville, Florida 32207",30.294919,-81.636386,18,1,1,1,1,5,1,,4,5,1,1,1,5,5,1,1,5,1,1,1,2,1,1,1,3,1,1,5,5,5,4,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A1GQTXZPHAMLEH,R_abEyyQF1UQ2Wq2t,30.15209961,-85.72669983,5,5,Consider,5,1.666666667,No,Flag,St Augustine,Florida,,Jacksonville,Florida,,Panama City Beach,Florida,32408,13,,,1,English
22,18-30,Female,Some college no degree,$50000 - $62499,Black/African American,Pahokee ,Florida,33476,"Pahokee , Florida 33476",26.82006,-80.665335,20,1,3,3,2,3,1,,3,3,2,2,2,2,5,1,3,3,1,1,3,2,2,2,2,2,3,1,3,4,3,2,2,3,3,1,1,3,4,5,5,4,3,4,5,5,5,A3QAHF4UUBM7ZO,R_33eS8hhuHouSY0B,26.63859558,-80.25119781,3,3,No,4.444444444,2.166666667,Consider,Flag,West Palm Beach,Florida,,West Palm Beach,Florida,,West Palm Beach,Florida,33401,1,,,1,English
22,18-30,Female,Some college no degree,$50000 - $62499,White,Pensacola,Florida,32503,"Pensacola, Florida 32503",30.458051,-87.217039,22,1,5,1,1,1,1,,2,3,2,3,3,4,2,1,2,2,3,3,2,2,2,5,1,1,1,5,2,1,3,5,1,1,1,1,1,1,5,5,5,2,5,5,5,5,5,A2EW8H9R0T06M4,R_1H0qZISrDPjasgm,30.53819275,-87.21230316,2,1,Consider,4.666666667,1,No,Flag,Bagdad,Florida,,Muskegan ,Michigan,,Pensacola,Florida,32503,22,,,1,English
22,18-30,Male,Bachelors degree,$25000 - $37499,White,Bradenton,Florida,34205,"Bradenton, Florida 34205",27.487277,-82.588901,22,5,3,4,4,5,5,,3,4,5,3,4,2,2,2,5,3,3,2,2,3,3,3,3,3,3,5,3,5,3,5,3,3,3,2,3,3,5,5,4,5,5,5,5,5,5,,R_30k1ZmP97g67HBk,27.48280334,-82.58350372,4,3,No,4.888888889,2.833333333,Consider,Flag,Seattle,Washington,,Seattle,Washington,,Bradenton,Florida,34205,22,,,1,English
24,18-30,Male,High school graduate,Less than $12500,White,Orlando,Florida,32829,"Orlando, Florida 32829",28.478351,-81.246376,24,3,1,2,5,3,1,,5,4,1,1,1,2,2,1,2,3,3,1,4,1,1,1,1,1,1,5,2,5,5,5,2,3,1,1,1,1,5,5,4,5,4,5,5,5,5,A1YGSYTOGXCQY7,R_1gV0jyPBbCkj7ea,26.59579468,-80.12989807,4,3,No,4.777777778,1.5,No,No,Orlando,Florida,,Tampa ,Florida,,Orlando,Florida,32829,24,,,1,English
24,18-30,Female,High school graduate,$12500 - $24999,White,Port Orange,Florida,32120,"Port Orange, Florida 32120",29.162137,-81.004662,24,1,2,3,1,5,1,,1,5,1,2,1,5,5,5,2,5,3,5,5,1,1,1,1,1,1,5,3,3,3,5,1,1,1,1,1,1,5,5,5,5,3,5,5,5,5,A3OMUSG91MTI3H,R_3dQ6yIFO6U9c2A9,29.13479614,-81.02480316,3,1,No,4.777777778,1,No,No,Port Orange,Florida,,Port Orange,Florida,,Port Orange,Florida,32120,24,,,1,English
25,18-30,Female,Associates degree,$25000 - $37499,White,Northwood,Florida,33407,"Northwood, Florida 33407",26.757651,-80.063271,25,1,1,4,4,4,5,,3,4,4,2,4,2,2,2,4,2,1,2,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,4,1,1,4,5,3,5,3,5,5,5,5,A3VDFWL4MI3KPA,R_3m3LNX8gWWZbyDG,26.62030029,-80.05919647,3,4,Consider,4.444444444,1.5,No,Flag,Dania ,Florida,,Jacksonville,Florida,,Northwood,Florida,33407,25,,,1,English
45,41-50,Male,Bachelors degree,$37500 - $49999,White,Wellington,Florida,33414,"Wellington, Florida 33414",26.637476,-80.243283,45,1,2,4,4,4,3,,4,4,4,3,5,2,2,1,4,4,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,5,2,5,3,5,5,5,5,A221JJK7P6K22W,R_2YsnaufzkW5b5ui,26.62030029,-80.05919647,2,1,Consider,4.333333333,1,No,Flag,Miami,Florida,,Rehoboth Beach ,Florida,,Wellington,Florida,33414,45,,,1,English
53,51-60,Female,Bachelors degree,$100000 or more,White,redding,Georgia,06896,"redding, Georgia 06896",33.264529,-84.286881,10,2,2,3,4,4,3,,2,1,2,2,4,2,1,2,2,3,4,2,3,5,2,4,4,1,3,4,2,5,3,4,2,1,2,1,3,3,5,5,4,5,4,5,3,5,5,A1ZOFPPZVYQ0Z8,R_esNIiY8mR3L7mdX,34.14830017,-84.14040375,3,3,No,4.555555556,2,Consider,Flag,ny,New York,,ny,New York,,Canton,Georgia,30115,16,,,1,english
34,31-40,Female,Some college no degree,$25000 - $37499,White,Warner Robins,Georgia,31093,"Warner Robins, Georgia 31093",32.660178,-83.666758,10,1,1,1,1,2,1,,2,5,1,1,1,3,4,3,2,5,5,4,3,2,1,2,1,1,3,2,2,5,3,4,1,1,2,1,2,2,4,5,3,5,5,5,4,5,4,A1QB42OYEG1553,R_12ajedMNd8lYEDT,33.9828949,-84.32420349,3,2,No,4.444444444,1.5,No,No,Bristol,Tennessee,,Miami,Florida,,Atlanta,Georgia,30342,11,,,1,English
24,18-30,Male,Some high school,Less than $12500,Asian,forest park,Georgia,00000,"forest park, Georgia",33.622054,-84.369091,11,3,2,3,3,3,3,,5,5,3,2,4,1,3,3,5,5,1,2,3,3,3,3,4,3,2,1,5,5,1,1,3,3,3,1,1,1,5,5,5,5,3,5,5,5,5,A9DDL2ARURWLI,R_oXGq6idEKUg3cfn,33.54870605,-84.40239716,3,3,No,4.777777778,2,Consider,Flag,vientiane,Outside the United States,laos,vientiane,Outside the United States,laos,usa,Georgia,30274,25,,,2,enlgish lao
25,18-30,Male,Some college no degree,$37500 - $49999,White,Statesboro,Georgia,30461,"Statesboro, Georgia 30461",32.448787,-81.783167,15,1,1,5,3,5,5,,5,1,1,1,1,5,5,1,5,5,5,1,5,1,1,1,5,5,1,5,1,5,5,5,5,1,1,1,1,1,5,5,5,5,3,5,5,5,5,A2Z96TK65BB7LC,R_31WzJeaLBgj4AL1,32.59790039,-92.02349854,3,5,Consider,4.777777778,1.666666667,No,Flag,Monroe,Louisiana,,Statesboro,Georgia,,Monroe,Louisiana,71201,8,,,1,English
28,18-30,Male,Graduate degree (masters doctorate etc.),$75000 - $87499,Hispanic/Latino/Latina,Atlanta,Georgia,30313,"Atlanta, Georgia 30313",33.765754,-84.39494,17,2,2,2,1,2,1,,1,1,1,1,1,2,2,2,1,3,1,2,2,1,1,1,1,2,1,5,2,5,3,3,1,1,1,1,1,1,4,5,2,5,5,4,5,5,5,A1YTNGH5SMM2CJ,R_3Jl30dGB8bmYrxs,36.76199341,-82.0388031,2,1,Consider,4.444444444,1,No,Flag,Atlanta,Georgia,,Atlanta,Georgia,,Atlanta,Georgia,30305,28,,,1,English
28,18-30,Male,Bachelors degree,$100000 or more,White,Savannah,Georgia,31406,"Savannah, Georgia 31406",31.985811,-81.086503,18,2,1,2,1,2,4,,1,2,2,1,1,4,1,1,2,4,2,1,1,2,1,1,2,2,1,3,3,1,3,3,2,2,2,2,2,2,4,4,4,3,4,5,5,4,4,A1MDTLVYHRI62J,R_PHiGbsWHtCbTWTv,31.99510193,-81.27230072,3,2,No,4.111111111,2,Consider,Flag,Savannah,Georgia,,Savannah,Georgia,,Savannah,Georgia,31406,28,,,1,english
26,18-30,Female,Associates degree,$25000 - $37499,Black/African American,Valdosta,Georgia,31601,"Valdosta, Georgia 31601",30.832702,-83.278485,18,1,3,2,1,2,1,,2,4,2,5,5,3,1,3,5,5,2,1,2,2,2,3,3,2,2,2,4,2,2,2,3,2,2,1,2,2,5,5,3,5,5,5,5,5,4,A2A1FS0KVLJ9ZT,R_262qZZ2yc3PprSi,30.8717041,-83.33339691,3,3,No,4.666666667,2,Consider,Flag,Valdosta,Georgia,,D.C.,Washington,,Valdosta,Georgia,31602,24,,,1,English
40,31-40,Male,High school graduate,$37500 - $49999,White,Atlanta,Georgia,00000,"Atlanta, Georgia",33.748995,-84.387982,18,1,1,1,1,5,1,,5,5,1,1,1,2,2,1,2,5,1,1,2,2,1,2,1,1,2,1,2,3,3,1,2,1,1,1,1,2,5,5,5,5,5,5,5,5,5,A1421I54656YSD,R_2Et2RB4xI1woiHL,33.37579346,-84.46569824,5,2,No,5,1.333333333,No,No,Atlanta,Georgia,,Atlanta,Georgia,,Fayetteville,Georgia,30214,3,,,1,English
30,18-30,Female,Bachelors degree,$62500 - $74999,White,Roswell,Georgia,30075,"Roswell, Georgia 30075",34.058625,-84.385744,18,1,1,2,2,3,3,,2,3,1,1,1,2,1,1,4,4,3,2,2,1,1,1,1,1,1,3,2,5,4,3,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,A2U6D0T6GFXZIF,R_1hLGZecBfqOi0EM,33.77729797,-84.33660126,3,1,No,4.777777778,1,No,No,Houston,Texas,,Alpharetta,Georgia,,Smyrna,Georgia,30080,1,,,1,English
23,18-30,Male,Bachelors degree,$75000 - $87499,Black/African American,Atlanta,Georgia,30045,"Atlanta, Georgia 30045",33.925518,-83.921489,23,2,2,4,2,4,2,,3,5,2,2,4,4,2,1,4,4,1,2,1,3,2,1,1,3,3,4,2,5,4,4,3,3,3,2,2,2,4,3,5,5,5,4,5,5,4,A3IPFJOTSERFGE,R_26h7uEe9sF9CDFC,43.67480469,-79.48390198,3,3,No,4.444444444,2.5,Consider,Flag,Atlanta,Georgia,,Atlanta,Georgia,,Atlanta,Georgia,30045,23,,,1,English
29,18-30,Female,High school graduate,$25000 - $37499,White,Lula,Georgia,30554,"Lula, Georgia 30554",34.387601,-83.666285,29,2,2,2,1,3,1,,2,3,1,1,1,2,2,1,2,3,1,3,3,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,3,5,5,5,4,5,4,5,4,A1YCS8Y1BPXBWY,R_zSGxrIUftZ2VU41,34.37759399,-83.76049805,3,2,No,4.444444444,1.166666667,No,No,Lula,Georgia,,Gainesville,Georgia,,Lula,Georgia,30554,29,,,1,English
39,31-40,Female,Graduate degree (masters doctorate etc.),$100000 or more,Asian,Honolulu,Hawaii,96817,"Honolulu, Hawaii 96817",21.343396,-157.839094,17,2,2,3,3,3,4,,3,2,4,4,4,2,3,3,5,3,3,2,2,2,2,3,4,5,5,4,3,5,4,3,2,2,2,1,2,1,5,5,2,5,2,5,5,5,5,A1GDQ2QVPW8DBR,R_sdkmcphjI4zeDoB,40.54649353,-80.05249786,2,2,Consider,4.333333333,1.666666667,No,Flag,Honolulu,Hawaii,,Honolulu,Hawaii,,Pittsburgh,Pennsylvania,15202,9,,,1,English
54,51-60,Male,Graduate degree (masters doctorate etc.),$50000 - $62499,White,Mount Prospect,Illinois,60056,"Mount Prospect, Illinois 60056",42.066416,-87.93729,17,1,2,4,1,5,2,,1,3,2,1,5,2,1,1,5,1,2,1,1,1,1,1,1,2,1,5,2,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A1GRN111GB7MPR,R_A5pkYSLloFkRLnb,41.86320496,-87.61979675,5,1,No,5,1,No,No,Chicago,Illinois,,Dayton,Ohio,,Des Plaines,Illinois,60016,26,,,1,English
33,31-40,Female,High school graduate,$25000 - $37499,White,Chicago,Illinois,60632,"Chicago, Illinois 60632",41.807468,-87.707408,17,1,1,1,1,5,5,,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,2,1,1,5,5,5,5,5,5,5,5,5,A3A6FIAZ2W81,R_2yjXoDVo6j3DD4D,41.83230591,-87.87879944,5,2,No,5,1.166666667,No,No,Chicago,Illinois,,Chicago,Illinois,,Chicago,Illinois,60638,30,,,2,Spanish
34,31-40,Male,Graduate degree (masters doctorate etc.),$87500 - $99999,White,Colchester,Illinois,62326,"Colchester, Illinois 62326",40.42643,-90.792632,18,4,2,3,1,4,1,,2,5,1,1,1,1,1,1,3,5,5,1,1,2,1,1,2,2,2,2,3,5,4,3,1,3,1,1,1,1,5,5,4,5,4,5,5,5,5,A1GOTCAV0X9TRQ,R_31Nq9hkKn2lxyan,39.99630737,-91.22509766,4,3,No,4.777777778,1.333333333,No,No,Colchester,Illinois,,Colchester,Illinois,,Quincy,Illinois,62301,3,,,1,English
44,41-50,Female,Some college no degree,$12500 - $24999,White,Libertyville,Illinois,60048,"Libertyville, Illinois 60048",42.283078,-87.95313,18,3,3,3,4,5,5,,1,5,5,1,5,3,2,3,3,1,1,3,3,1,1,1,1,5,1,1,3,5,5,2,3,1,1,1,2,1,5,4,4,5,3,5,3,5,5,A3OQIVVNLXU5RL,R_10VM0MeqnMdWycn,42.35949707,-88.27339935,3,3,No,4.333333333,1.5,No,No,"Palos Hills, IL",Illinois,,Palos Hills,Illinois,,McHenry ,Illinois,60050,11,,,1,English
43,41-50,Female,Some college no degree,$100000 or more,White,Carbondale,Illinois,62901,"Carbondale, Illinois 62901",37.727272,-89.21675,21,4,4,3,3,4,3,,5,5,5,3,5,5,5,5,5,5,2,5,5,2,3,4,2,1,5,2,5,5,4,3,3,3,3,2,2,3,5,5,5,5,5,5,5,5,5,A3TZBZAN8BVKP2,R_2ErTvtX0xZCYEN4,30.49009705,-81.67169952,5,3,No,5,2.666666667,Consider,Flag,Pekin,Illinois,,Decatur,Illinois,,Jacksonville,Florida,32226,22,,,1,English
22,18-30,Male,Bachelors degree,$75000 - $87499,White,Homer Glen,Illinois,60491,"Homer Glen, Illinois 60491",41.600031,-87.938111,22,3,3,2,1,1,1,,3,2,2,2,1,1,1,1,1,5,2,1,1,1,1,2,2,1,1,3,2,5,3,1,2,1,2,1,1,1,4,5,5,5,3,5,3,5,3,A1AQGTZFSOQWF3,R_1IabBJW2JiprTvN,32.79769897,-117.2335052,3,2,No,4.222222222,1.333333333,No,No,Chicago,Illinois,,Chicago,Illinois,,Homer Glen,Illinois,60491,22,,,1,English
39,31-40,Male,High school graduate,$62500 - $74999,White,Lockport,Illinois,60441,"Lockport, Illinois 60441",41.589475,-88.057837,25,3,1,4,2,3,3,,2,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,1,3,1,2,2,1,2,1,1,1,5,5,5,5,1,5,4,5,5,A2YGAEODJ5SSF6,R_2flHTVu9s61qbZQ,41.60450745,-87.99559784,1,2,Consider,4.444444444,1.333333333,No,Flag,Chicago,Illinois,,Chicago,Illinois,,Lockport ,Illinois,60441,24,,,1,English
25,18-30,Female,Bachelors degree,$100000 or more,White,Wheaton,Illinois,60189,"Wheaton, Illinois 60189",41.839688,-88.114494,25,2,3,5,5,5,5,,2,5,4,3,5,3,3,3,5,3,2,4,4,2,2,2,3,1,2,3,2,4,5,2,3,2,1,1,1,1,5,5,5,5,5,5,5,5,5,A2DAEM674ZDADH,R_1IgiEHl43vmDi2g,41.852005,-88.12110138,5,3,No,5,1.5,No,No,Lombard,Illinois,,Lombard,Illinois,,Wheaton,Illinois,60189,25,,,1,English
27,18-30,Female,Some college no degree,$50000 - $62499,White,Decatur,Illinois,62521,"Decatur, Illinois 62521",39.840314,-88.9548,26,3,1,3,4,4,2,,1,3,1,3,5,1,2,1,5,2,5,1,2,1,1,1,1,1,1,5,5,1,5,4,1,1,1,1,1,1,5,5,5,5,4,5,5,5,5,AXCMN8J0BBRKD,R_1OChneSXl0JMAzk,39.58790588,-88.58129883,4,1,No,4.888888889,1,No,No,Decatur,Illinois,,Phoenix,Arizona,,Bement,Illinois,61813,1,,,1,English
55,51-60,Female,Bachelors degree,$100000 or more,White,Downers Grove,Illinois,60515,"Downers Grove, Illinois 60515",41.81329,-88.021633,28,4,3,5,5,5,5,,1,5,5,1,1,1,1,1,5,5,5,2,2,1,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,A1BYG5EFRULJ1W,R_1jwGMUVh7UilftI,41.6815033,-87.97059631,5,1,No,5,1,No,No,Chicago,Illinois,,Chicago,Illinois,,Lemont,Illinois,60439,20,,,1,English
34,31-40,Male,Graduate degree (masters doctorate etc.),$12500 - $24999,White,Mount Vernon,Illinois,62864,"Mount Vernon, Illinois 62864",38.317271,-88.90312,34,3,3,5,5,4,4,,4,5,4,1,2,3,5,5,4,5,5,5,4,1,1,1,1,1,2,5,2,5,5,5,5,1,1,1,1,2,5,5,5,5,5,5,5,5,5,AMPMTF5IAAMK8,R_sAsfWAIlZwSeBoZ,40.14619446,-88.97460175,5,5,Consider,5,1.833333333,No,Flag,Salem,Illinois,,Granite City,Illinois,,Mount Vernon,Illinois,62864,34,,,1,english
25,18-30,Female,Bachelors degree,$12500 - $24999,White,Indianapolis,Indiana,46268,"Indianapolis, Indiana 46268",39.899807,-86.236174,12,3,2,1,3,5,5,,4,3,5,5,3,3,3,3,2,5,2,3,3,2,2,2,2,1,4,2,3,3,5,2,3,3,1,1,1,2,5,5,5,5,5,5,5,5,5,A4UIXESOEZI05,R_2QiG1K9YGewMOTT,39.08360291,-86.43209839,5,3,No,5,1.833333333,No,No,Chicago,Illinois,,New York City,New York,,Bloomington,Indiana,47404,2,,,1,English
69,61_up,Female,Graduate degree (masters doctorate etc.),$62500 - $74999,White,Portland,Indiana,00000,"Portland, Indiana",40.434489,-84.977745,18,1,1,1,3,5,5,,4,4,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2,4,1,2,4,4,1,5,1,1,1,1,1,5,5,4,5,5,3,4,5,5,A21SF3IKIZB0VN,R_33kHtAs6zONndqV,25.93719482,-80.31700134,3,5,Consider,4.555555556,1.666666667,No,Flag,portland,Indiana,,Portland,Indiana,,Miami,Florida,33186,20,,,1,English
24,18-30,Female,Bachelors degree,$100000 or more,White,Fishers,Indiana,46037,"Fishers, Indiana 46037",39.961679,-85.940674,19,2,3,3,2,3,3,,2,3,2,1,1,1,1,1,1,3,1,2,1,2,2,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,AQ4NUYZWCDZ73,R_3ffu62JoSlTizqX,38.89219666,-76.76809692,3,1,No,4.777777778,1,No,No,New Albany,Indiana,,Munster,Indiana,,Washington,District of Columbia,20010,5,,,2,Spanish
54,51-60,Female,Associates degree,$75000 - $87499,White,EVANSVILLE,Indiana,47711,"EVANSVILLE, Indiana 47711",37.971559,-87.571089,20,3,4,5,5,5,5,,4,2,1,1,1,2,3,3,1,1,4,4,3,1,1,1,1,2,5,4,3,2,5,4,2,1,1,1,1,1,5,5,1,5,5,5,5,5,5,A28PG3NQXF9VAA,R_s6Ce0LvWCBkyGDD,38.06480408,-87.63800049,1,2,Consider,4.555555556,1.166666667,No,Flag,EVANSVILLE,Indiana,,LYNNVILLE,Indiana,,EVANSVILLE,Indiana,47715,23,,,1,ENGLISH
27,18-30,Female,Some college no degree,$62500 - $74999,White,Mishawaka,Indiana,46545,"Mishawaka, Indiana 46545",41.686215,-86.144649,23,1,2,3,1,4,1,,4,2,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2,5,2,2,5,4,2,1,1,2,1,1,4,5,5,5,4,5,5,5,5,A1QG4N21BF61PC,R_2EERKLpIBu7K7UQ,41.8500061,-87.65000153,4,2,No,4.777777778,1.333333333,No,No,South Bend,Indiana,,Bowling Green,Indiana,,Chicago,Illinois,60611,1,,,1,English
31,31-40,Male,Bachelors degree,$12500 - $24999,White,Muncie,Indiana,47304,"Muncie, Indiana 47304",40.193376,-85.386359,31,3,3,1,5,5,5,,1,5,5,2,2,1,3,1,1,2,1,1,1,1,1,1,1,3,1,4,2,5,3,4,1,1,1,1,2,1,5,5,5,5,4,5,2,5,5,A28F1ZWZ9H0RHA,R_3nrsqtC81lDL6n5,40.2368927,-85.46790314,2,2,Consider,4.555555556,1.166666667,No,Flag,Tonica,Illinois,,"Sicily, Italy",Outside the United States,USA,Muncie,Indiana,47304,31,,,1,English
23,18-30,Female,Some college no degree,$37500 - $49999,White,Bentley,Kansas,67016,"Bentley, Kansas 67016",37.886122,-97.516987,15,1,1,2,2,5,5,,2,1,1,2,1,2,3,1,1,1,1,2,2,1,1,2,1,1,2,1,2,5,5,2,1,1,1,1,1,2,5,5,5,5,5,5,5,5,5,A2V35L3RIRYYXV,R_2CHzn6swIhdGOjq,37.89070129,-97.52330017,5,2,No,5,1.166666667,No,No,Newton,Kansas,,Colorado Springs,Colorado,,Bentley,Kansas,67016,15,,,1,English
65,61_up,Female,Associates degree,$62500 - $74999,American Indian/Native American,Wichita,Kansas,67201,"Wichita, Kansas 67201",37.696628,-97.341321,45,4,4,5,5,5,1,,1,5,1,1,1,5,5,5,1,3,5,5,5,1,1,1,1,1,4,5,5,5,5,5,2,2,3,2,1,1,5,5,5,5,5,5,5,5,5,A231YJ92LOFV6T,R_2YSy0mLtWfQ2PAw,38.85180664,-94.7786026,5,3,No,5,1.833333333,No,No,Stilwell,Oklahoma,,Stilwell,Oklahoma,,Olathe,Kansas,66062,17,,,1,English
21,18-30,Female,Associates degree,$12500 - $24999,White,New Haven,Kentucky,40051,"New Haven, Kentucky 40051",37.657839,-85.591072,16,2,2,4,4,5,4,,2,4,5,3,2,2,2,2,3,4,3,2,4,2,2,1,1,2,4,2,2,3,4,4,4,3,1,1,1,1,5,5,5,5,5,5,5,5,4,A3CF8ULBSE8MTL,R_3JyghlZEOOrGvi1,38.30819702,-85.98419952,4,4,Consider,4.888888889,1.833333333,No,Flag,Louisville,Kentucky,,Louisville,Kentucky,,New Salisbury,Indiana,47161,1,,,1,English
50,41-50,Male,Some college no degree,$37500 - $49999,White,Lexington,Kentucky,00000,"Lexington, Kentucky",38.040583,-84.503716,18,2,2,4,1,2,3,,2,4,1,1,1,2,3,4,3,2,3,3,2,2,2,2,1,2,1,3,1,2,5,2,1,1,1,1,1,1,5,5,3,5,2,5,5,5,5,A1FLNAFLLO3UPK,R_9NzvFRM82QC4tDH,38.00520325,-84.98300171,2,1,Consider,4.444444444,1,No,Flag,Lexington,Kentucky,,Lexington,Kentucky,,Frankfort,Kentucky,40601,30,,,1,english
